symbol	overallAssociationScore	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	targetName
ZNF627	0.0015381854925222988	No data	No data	No data	No data	No data	0.01265099168001828	No data	zinc finger protein 627
TRAPPC11	0.0015340737134017257	No data	No data	No data	No data	No data	0.012617173857852276	No data	trafficking protein particle complex subunit 11
EXTL2	0.0015331180793489133	No data	No data	No data	No data	No data	0.012609314130589184	No data	exostosin like glycosyltransferase 2
ECPAS	0.0015307010929653002	No data	No data	No data	No data	No data	0.01258943533523033	No data	Ecm29 proteasome adaptor and scaffold
USP9Y	0.0015294943392035558	No data	No data	No data	No data	No data	0.012579510243702763	No data	ubiquitin specific peptidase 9 Y-linked
SEC14L1	0.0015224897221904389	No data	No data	No data	No data	No data	0.01252189992818136	No data	SEC14 like lipid binding 1
PODXL	0.0015196747863050928	No data	No data	No data	No data	No data	0.012498748149258452	No data	podocalyxin like
RASL12	0.0015074705030611603	No data	No data	No data	No data	No data	0.012398372553122514	No data	RAS like family 12
DNAJC6	0.001500555079541607	No data	No data	No data	No data	No data	0.012341495820221978	No data	DnaJ heat shock protein family (Hsp40) member C6
ITIH5	0.0014970030880380575	No data	No data	No data	No data	No data	0.012312282038673945	No data	inter-alpha-trypsin inhibitor heavy chain 5
RNASE6	0.0014933706052102876	No data	No data	No data	No data	No data	0.012282406246543979	No data	ribonuclease A family member k6
SAMHD1	0.0014928120953574561	No data	No data	No data	No data	No data	0.012277812715051368	No data	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
GSDME	0.001487501588161839	No data	No data	No data	No data	No data	0.01223413580958383	No data	gasdermin E
FUCA1	0.001487501588161839	No data	No data	No data	No data	No data	0.01223413580958383	No data	alpha-L-fucosidase 1
MT-ND5	0.001487501588161839	No data	No data	No data	No data	No data	0.01223413580958383	No data	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5
CHML	0.00148400378072851	No data	No data	No data	No data	No data	0.012205367671441541	No data	CHM like Rab escort protein
SLC22A8	0.0014824856281823828	No data	No data	No data	No data	No data	0.012192881443139802	No data	solute carrier family 22 member 8
SCAI	0.0014815112028117444	No data	No data	No data	No data	No data	0.012184867164422006	No data	suppressor of cancer cell invasion
SNORD116-13	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	small nucleolar RNA, C/D box 116-13
BAZ2A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	bromodomain adjacent to zinc finger domain 2A
LYVE1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	lymphatic vessel endothelial hyaluronan receptor 1
FOXD3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	forkhead box D3
VAT1L	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	vesicle amine transport 1 like
DHRS4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	dehydrogenase/reductase 4
ADAMTS18	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ADAM metallopeptidase with thrombospondin type 1 motif 18
EXO5	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	exonuclease 5
ACIN1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	apoptotic chromatin condensation inducer 1
DENND1C	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	DENN domain containing 1C
CDCA3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cell division cycle associated 3
TRPV4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	transient receptor potential cation channel subfamily V member 4
RUNDC3A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	RUN domain containing 3A
COL21A1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	collagen type XXI alpha 1 chain
EVL	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	Enah/Vasp-like
PDC	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	phosducin
LRATD2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	LRAT domain containing 2
KCNH2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	potassium voltage-gated channel subfamily H member 2
ALDH1A1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	aldehyde dehydrogenase 1 family member A1
TLL1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	tolloid like 1
PHLDA2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	pleckstrin homology like domain family A member 2
CLDN4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	claudin 4
CCND3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cyclin D3
AANAT	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	aralkylamine N-acetyltransferase
HAS2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	hyaluronan synthase 2
HECTD4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	HECT domain E3 ubiquitin protein ligase 4
TICAM1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	TIR domain containing adaptor molecule 1
CRELD2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cysteine rich with EGF like domains 2
PSMA1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	proteasome 20S subunit alpha 1
CDC20	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cell division cycle 20
ENTPD2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ectonucleoside triphosphate diphosphohydrolase 2
OR52L1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	olfactory receptor family 52 subfamily L member 1
DHRS4L1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	dehydrogenase/reductase 4 like 1 (pseudogene)
DNAJB9	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	DnaJ heat shock protein family (Hsp40) member B9
ORMDL3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ORMDL sphingolipid biosynthesis regulator 3
MPG	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	N-methylpurine DNA glycosylase
ATP2B4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ATPase plasma membrane Ca2+ transporting 4
SERPINA2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	serpin family A member 2 (gene/pseudogene)
RAB28	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	RAB28, member RAS oncogene family
BSCL2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	BSCL2 lipid droplet biogenesis associated, seipin
NPY2R	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	neuropeptide Y receptor Y2
MRPS7	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	mitochondrial ribosomal protein S7
AATK	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	apoptosis associated tyrosine kinase
GUSBP1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	GUSB pseudogene 1
TSC22D1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	TSC22 domain family member 1
MUL1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	mitochondrial E3 ubiquitin protein ligase 1
ERG	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ETS transcription factor ERG
LAG3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	lymphocyte activating 3
PPP5C	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	protein phosphatase 5 catalytic subunit
ZBTB14	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	zinc finger and BTB domain containing 14
MAP3K11	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	mitogen-activated protein kinase kinase kinase 11
WRAP53	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	WD repeat containing antisense to TP53
KIF12	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	kinesin family member 12
ROBO1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	roundabout guidance receptor 1
EMID1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	EMI domain containing 1
SERPINB2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	serpin family B member 2
BUB3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	BUB3 mitotic checkpoint protein
KRT5	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	keratin 5
ZNF282	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	zinc finger protein 282
ADAP2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ArfGAP with dual PH domains 2
SEPTIN9	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	septin 9
SGSM1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	small G protein signaling modulator 1
IDH2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	isocitrate dehydrogenase (NADP(+)) 2
PRUNE1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	prune exopolyphosphatase 1
NUMA1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	nuclear mitotic apparatus protein 1
MYOT	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	myotilin
MAPK4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	mitogen-activated protein kinase 4
DLAT	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	dihydrolipoamide S-acetyltransferase
SEMA4C	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	semaphorin 4C
FCER1A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	Fc epsilon receptor Ia
AIMP2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	aminoacyl tRNA synthetase complex interacting multifunctional protein 2
NDUFB10	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	NADH:ubiquinone oxidoreductase subunit B10
PDXP	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	pyridoxal phosphatase
RPS11	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ribosomal protein S11
CNMD	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	chondromodulin
DNTT	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	DNA nucleotidylexotransferase
CAMTA1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	calmodulin binding transcription activator 1
FOXH1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	forkhead box H1
TMEM176A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	transmembrane protein 176A
SERTAD2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	SERTA domain containing 2
NUTF2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	nuclear transport factor 2
NRG2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	neuregulin 2
USP1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ubiquitin specific peptidase 1
CYB5R4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cytochrome b5 reductase 4
IGHD4-4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	immunoglobulin heavy diversity 4-4
EYA3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	EYA transcriptional coactivator and phosphatase 3
TNFAIP3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	TNF alpha induced protein 3
MALT1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	MALT1 paracaspase
DNAJC12	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	DnaJ heat shock protein family (Hsp40) member C12
CMAHP	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene
AACS	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	acetoacetyl-CoA synthetase
PPA2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	inorganic pyrophosphatase 2
PI4KAP1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	phosphatidylinositol 4-kinase alpha pseudogene 1
TSBP1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	testis expressed basic protein 1
WDR76	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	WD repeat domain 76
RPL26	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ribosomal protein L26
MAGED2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	MAGE family member D2
AFG3L2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	AFG3 like matrix AAA peptidase subunit 2
PF4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	platelet factor 4
PBLD	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	phenazine biosynthesis like protein domain containing
FBXW12	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	F-box and WD repeat domain containing 12
XDH	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	xanthine dehydrogenase
CCR7	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	C-C motif chemokine receptor 7
HAP1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	huntingtin associated protein 1
TMEM9	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	transmembrane protein 9
DDN	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	dendrin
RAD23B	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	RAD23 homolog B, nucleotide excision repair protein
PRKAB1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	protein kinase AMP-activated non-catalytic subunit beta 1
LINC00622	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	long intergenic non-protein coding RNA 622
PXN	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	paxillin
IDS	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	iduronate 2-sulfatase
RHOT1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ras homolog family member T1
BLOC1S1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	biogenesis of lysosomal organelles complex 1 subunit 1
RPL23	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ribosomal protein L23
MTRNR2L12	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	MT-RNR2 like 12 (pseudogene)
PATJ	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	PATJ crumbs cell polarity complex component
CNGA1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cyclic nucleotide gated channel subunit alpha 1
FBP1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	fructose-bisphosphatase 1
RPL34	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ribosomal protein L34
IGKV3D-20	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	immunoglobulin kappa variable 3D-20
IP6K1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	inositol hexakisphosphate kinase 1
RAG2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	recombination activating 2
TBC1D15	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	TBC1 domain family member 15
COPS8	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	COP9 signalosome subunit 8
SPX	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	spexin hormone
HADHB	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
GFRAL	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	GDNF family receptor alpha like
PRKACA	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	protein kinase cAMP-activated catalytic subunit alpha
IL7R	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	interleukin 7 receptor
PSMC4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	proteasome 26S subunit, ATPase 4
ROBO2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	roundabout guidance receptor 2
PALM3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	paralemmin 3
CDK8	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cyclin dependent kinase 8
ERAS	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ES cell expressed Ras
ALKBH1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	alkB homolog 1, histone H2A dioxygenase
VCX	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	variable charge X-linked
PDE8A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	phosphodiesterase 8A
ADCY7	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	adenylate cyclase 7
LIG4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	DNA ligase 4
EXTL3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	exostosin like glycosyltransferase 3
NCK1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	NCK adaptor protein 1
DNAJC19	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	DnaJ heat shock protein family (Hsp40) member C19
ZMYM2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	zinc finger MYM-type containing 2
EMX1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	empty spiracles homeobox 1
PMEL	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	premelanosome protein
RTN2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	reticulon 2
PIANP	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	PILR alpha associated neural protein
MIR146A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	microRNA 146a
RBPMS2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	RNA binding protein, mRNA processing factor 2
ZNF592	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	zinc finger protein 592
WNT7A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	Wnt family member 7A
MMP19	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	matrix metallopeptidase 19
FLG	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	filaggrin
STARD8	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	StAR related lipid transfer domain containing 8
GPC2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	glypican 2
C20orf203	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	chromosome 20 open reading frame 203
FLG2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	filaggrin 2
TIMP4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	TIMP metallopeptidase inhibitor 4
ATOX1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	antioxidant 1 copper chaperone
WDR1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	WD repeat domain 1
ADM2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	adrenomedullin 2
SIGLEC11	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	sialic acid binding Ig like lectin 11
VEGFC	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	vascular endothelial growth factor C
FGF5	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	fibroblast growth factor 5
RGS6	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	regulator of G protein signaling 6
HERC4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	HECT and RLD domain containing E3 ubiquitin protein ligase 4
BIK	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	BCL2 interacting killer
SLC35F2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	solute carrier family 35 member F2
PIP4K2A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha
EIF6	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	eukaryotic translation initiation factor 6
TIAL1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	TIA1 cytotoxic granule associated RNA binding protein like 1
SEPHS2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	selenophosphate synthetase 2
RPL41	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ribosomal protein L41
PAQR7	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	progestin and adipoQ receptor family member 7
TXNDC12	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	thioredoxin domain containing 12
DEFB103A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	defensin beta 103A
KREMEN2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	kringle containing transmembrane protein 2
TAB2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	TGF-beta activated kinase 1 (MAP3K7) binding protein 2
TARBP2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	TARBP2 subunit of RISC loading complex
CLSTN2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	calsyntenin 2
SNX7	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	sorting nexin 7
VKORC1L1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	vitamin K epoxide reductase complex subunit 1 like 1
TACR3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	tachykinin receptor 3
GABPA	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	GA binding protein transcription factor subunit alpha
BEX3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	brain expressed X-linked 3
AGR3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	anterior gradient 3, protein disulphide isomerase family member
PLVAP	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	plasmalemma vesicle associated protein
TCF24	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	transcription factor 24
UCN2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	urocortin 2
FAF1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	Fas associated factor 1
GLI2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	GLI family zinc finger 2
NUP153	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	nucleoporin 153
SCUBE2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	signal peptide, CUB domain and EGF like domain containing 2
PDCD4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	programmed cell death 4
NME3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	NME/NM23 nucleoside diphosphate kinase 3
SLC23A1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	solute carrier family 23 member 1
CPS1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	carbamoyl-phosphate synthase 1
SIGLEC9	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	sialic acid binding Ig like lectin 9
EFNA1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ephrin A1
DDAH1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	dimethylarginine dimethylaminohydrolase 1
IGKV3-15	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	immunoglobulin kappa variable 3-15
KIAA1217	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	KIAA1217
ACTN3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	actinin alpha 3
WNT7B	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	Wnt family member 7B
MOGS	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	mannosyl-oligosaccharide glucosidase
ALOX12B	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	arachidonate 12-lipoxygenase, 12R type
GRB10	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	growth factor receptor bound protein 10
TMPRSS15	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	transmembrane serine protease 15
BIRC5	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	baculoviral IAP repeat containing 5
SIM2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	SIM bHLH transcription factor 2
RPLP0	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ribosomal protein lateral stalk subunit P0
LINC00960	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	long intergenic non-protein coding RNA 960
AGFG2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ArfGAP with FG repeats 2
SLC4A10	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	solute carrier family 4 member 10
DUSP3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	dual specificity phosphatase 3
ATF1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	activating transcription factor 1
DPYS	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	dihydropyrimidinase
EIF2AK1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	eukaryotic translation initiation factor 2 alpha kinase 1
ANXA4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	annexin A4
AMIGO2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	adhesion molecule with Ig like domain 2
KIF27	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	kinesin family member 27
C4B	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	complement C4B (Chido blood group)
BCL2L13	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	BCL2 like 13
